,period_ending,lyapunov_exponent
116,2008-09-05 14:00:00,0.0704936392317003
117,2008-09-05 15:00:00,0.06803552171633422
118,2008-09-05 16:00:00,0.23998545555737286
119,2008-09-08 12:00:00,0.11634070646438334
120,2008-09-08 13:00:00,0.09185573219996739
121,2008-09-08 14:00:00,0.1066430698701153
122,2008-09-08 15:00:00,0.18830151645279217
123,2008-09-08 16:00:00,0.525974307144761
124,2008-09-09 13:00:00,1.0788327795272201
125,2008-09-09 15:00:00,0.4513782149119933
126,2008-09-09 16:00:00,0.2655359252758782
127,2008-09-10 10:00:00,0.09631350200583745
128,2008-09-10 11:00:00,0.08878381740158309
129,2008-09-10 13:00:00,0.09977906220687374
130,2008-09-10 15:00:00,0.21107996449932453
131,2008-09-10 16:00:00,0.781423332345929
132,2008-09-11 11:00:00,1.0149085449725905
133,2008-09-11 13:00:00,0.8668904926404399
134,2008-09-11 14:00:00,0.9088443752845997
135,2008-09-11 15:00:00,0.7851442744488256
136,2008-09-11 16:00:00,0.7848049565265329
137,2008-09-12 12:00:00,0.5494387810526603
138,2008-09-12 13:00:00,0.3325410431900818
139,2008-09-12 15:00:00,0.50101275529787
140,2008-09-12 16:00:00,0.6939137331604821
141,2008-09-15 12:00:00,0.8781132482526461
142,2008-09-15 16:00:00,0.28876206065560006
143,2008-09-16 14:00:00,0.06741229473338065
144,2008-09-16 16:00:00,0.15272816082755858
145,2008-09-17 11:00:00,0.3229643236784851
146,2008-09-17 16:00:00,0.8136534017098734
147,2008-09-18 14:00:00,0.8344352322717176
148,2008-09-18 16:00:00,0.9691642102007152
149,2008-09-19 12:00:00,0.43685152223946006
150,2008-09-19 13:00:00,0.33115118114838554
151,2008-09-19 14:00:00,0.03609411840992125
152,2008-09-19 15:00:00,0.014768583391816964
153,2008-09-19 16:00:00,0.001479123694234791
154,2008-09-22 11:00:00,0.36232016501629133
155,2008-09-22 12:00:00,0.3827136126752377
156,2008-09-22 14:00:00,0.061595755375944965
157,2008-09-22 16:00:00,0.5467289311949375
158,2008-09-23 11:00:00,0.3773010156758689
159,2008-09-23 12:00:00,0.6563778488748371
160,2008-09-23 16:00:00,0.23819262061353183
161,2008-09-24 10:00:00,0.47677657998986483
162,2008-09-24 12:00:00,0.4167847078194258
163,2008-09-24 13:00:00,0.37015574470038387
164,2008-09-24 14:00:00,0.5703208637411242
165,2008-09-24 16:00:00,0.9242435430720096
166,2008-09-25 10:00:00,1.0014991726414417
167,2008-09-25 11:00:00,0.9280485875495991
168,2008-09-25 12:00:00,0.970283428366745
169,2008-09-25 13:00:00,0.5916904947373425
170,2008-09-25 15:00:00,0.08914578116960707
171,2008-09-25 16:00:00,0.1909088541396731
172,2008-09-26 11:00:00,0.46698665521694604
173,2008-09-26 12:00:00,0.7213644638708854
174,2008-09-26 13:00:00,0.20956129576424204
175,2008-09-26 14:00:00,0.10411856321200376
176,2008-09-26 16:00:00,0.28179989677068606
