,mu,x,FLE
95,3.4499999999999797,0.8531677905506568,0.46346428730750305
96,3.4599999999999795,0.41323391375924895,0.4328317724790895
97,3.4699999999999793,0.4785612450856264,0.37426819772958314
98,3.479999999999979,0.8694262033676426,0.42649705774039803
99,3.489999999999979,0.8723923530399211,0.38896617504738296
100,3.4999999999999787,0.8749972636024589,0.5189824856759415
101,3.5099999999999785,0.5067130552152539,0.4872645949872482
102,3.5199999999999783,0.5120763618444772,0.39875252318490234
103,3.529999999999978,0.8217479418781796,0.4063675774406897
104,3.539999999999978,0.820332196707361,0.45063425916849364
105,3.5499999999999776,0.8816843467379797,0.33097949754863976
106,3.5599999999999774,0.4944899582504915,0.4382305276630858
107,3.569999999999977,0.3463352454896217,0.48117031373926883
108,3.579999999999977,0.8082310104045902,0.547604870437672
