DATE,lyapunov_exponent, error
2019-01-02T00:00:00.000000000,29.54161627303273,0.06534580983942616
2019-01-03T00:00:00.000000000,96.91793739160777,0.10060877289456482
2019-01-04T00:00:00.000000000,40.11661216208907,0.06549127234874576
2019-01-07T00:00:00.000000000,17.70259314171588,0.024268623908150558
2019-01-08T00:00:00.000000000,21.563219617636292,0.029537888398673027
2019-01-09T00:00:00.000000000,60.80233372820943,0.06707345724336565
2019-01-10T00:00:00.000000000,-17.93494565715201,0.011817128808199786
2019-01-11T00:00:00.000000000,34.55842381122458,0.10041387870207295
2019-01-14T00:00:00.000000000,63.4993959309194,0.026822291002561387
2019-01-15T00:00:00.000000000,54.400058516753035,0.060249389952903055
2019-01-16T00:00:00.000000000,73.53686803589522,0.06386612688659804
2019-01-17T00:00:00.000000000,35.238544567309184,0.04728062881842292
2019-01-18T00:00:00.000000000,39.254798648688144,0.03141478113180765
2019-01-22T00:00:00.000000000,7.329322648038305,0.009054475490113489
2019-01-23T00:00:00.000000000,23.416060112810356,0.016727855109027773
2019-01-24T00:00:00.000000000,50.0299526157398,0.05187807375258269
2019-01-25T00:00:00.000000000,70.03808691548913,0.04919163883596503
2019-01-28T00:00:00.000000000,77.28904818250629,0.0824044326712892
2019-01-29T00:00:00.000000000,63.20356783453705,0.07231174435614661
2019-01-30T00:00:00.000000000,13.225481001377776,0.015465350414999671
2019-01-31T00:00:00.000000000,51.110145401314696,0.07856358451076213
2019-02-01T00:00:00.000000000,43.146942322636335,0.10846483418071322
2019-02-04T00:00:00.000000000,17.74037812795807,0.014958745633033304
2019-02-05T00:00:00.000000000,31.043612804375158,0.06996555244099831
2019-02-06T00:00:00.000000000,60.75700086844296,0.041360423431577004
2019-02-07T00:00:00.000000000,9.723212006071021,0.02197839766931553
2019-02-08T00:00:00.000000000,33.3890798089549,0.05295428146910915
2019-02-11T00:00:00.000000000,45.83799822617336,0.04949089588037785
2019-02-12T00:00:00.000000000,-5.6926600451049625,0.004124624368975459
2019-02-13T00:00:00.000000000,41.82204536701179,0.01688619445090929
2019-02-14T00:00:00.000000000,13.384874272970682,0.014685787156680119
2019-02-15T00:00:00.000000000,53.31437196400553,0.0692663550837731
2019-02-19T00:00:00.000000000,14.434234171605837,0.00700293162309903
2019-02-20T00:00:00.000000000,58.69017915442067,0.053260406846270814
2019-02-21T00:00:00.000000000,14.413896210812549,0.04703568435948567
2019-02-22T00:00:00.000000000,29.94842401611376,0.027795401673010697
2019-02-25T00:00:00.000000000,57.87648327034958,0.0140919773443798
2019-02-26T00:00:00.000000000,70.18269719677039,0.044416421054984556
2019-02-27T00:00:00.000000000,5.081088875093851,0.023426900105228673
2019-02-28T00:00:00.000000000,59.44077426905941,0.027998886044956994
2019-03-01T00:00:00.000000000,38.460703786917165,0.01741833093765494
2019-03-04T00:00:00.000000000,-6.081201612382707,0.002035247998934242
2019-03-05T00:00:00.000000000,62.7294992372757,0.07137327986500981
2019-03-06T00:00:00.000000000,21.97053944050695,0.07488728673737986
2019-03-07T00:00:00.000000000,85.671572877338,0.03675791798748354
2019-03-08T00:00:00.000000000,114.53842654588556,0.043341709252714716
2019-03-11T00:00:00.000000000,-13.371482356444039,0.016539058087612624
2019-03-12T00:00:00.000000000,47.882762715238165,0.12725239422448406
2019-03-13T00:00:00.000000000,-5.056631541730791,0.009210239878214704
2019-03-14T00:00:00.000000000,49.78523921793115,0.024685414529816496
2019-03-15T00:00:00.000000000,31.402279595808462,0.006292607351187688
2019-03-18T00:00:00.000000000,45.786461903169425,0.06484525059056712
2019-03-19T00:00:00.000000000,36.01797706886365,0.06983966790355127
2019-03-20T00:00:00.000000000,7.219105087127819,0.02617213688344567
2019-03-21T00:00:00.000000000,20.27956094016728,0.013512254279326175
2019-03-22T00:00:00.000000000,4.437911677670773,0.00881683164821867
2019-03-25T00:00:00.000000000,59.457283165829665,0.05888735897115691
2019-03-26T00:00:00.000000000,12.617776541592221,0.029261586055195642
2019-03-27T00:00:00.000000000,10.442511695485127,0.009453161630460194
2019-03-28T00:00:00.000000000,-1.9433924743961217,0.03274747457747177
2019-03-29T00:00:00.000000000,62.99351164066552,0.0422582525118748
2019-04-01T00:00:00.000000000,40.4183861007753,0.06407510120896877
2019-04-02T00:00:00.000000000,70.54468164464251,0.0657153955263758
2019-04-03T00:00:00.000000000,54.49022615400964,0.0195929036480178
2019-04-04T00:00:00.000000000,50.53353257855063,0.13586102190784025
2019-04-05T00:00:00.000000000,64.95818666356682,0.08427235269363618
2019-04-08T00:00:00.000000000,21.468071366201595,0.03451564267686279
2019-04-09T00:00:00.000000000,42.82707472228514,0.09519721324107486
2019-04-10T00:00:00.000000000,65.314323617336,0.06780035203474138
2019-04-11T00:00:00.000000000,27.095437408481562,0.04778387420640185
2019-04-12T00:00:00.000000000,68.29357256685053,0.04446712120317908
2019-04-15T00:00:00.000000000,31.416701578307677,0.11932874911577883
2019-04-16T00:00:00.000000000,43.581442814527996,0.08188442170185427
2019-04-17T00:00:00.000000000,70.64361450151587,0.05547411048920337
2019-04-18T00:00:00.000000000,-23.98060275021975,0.01112845347071561
2019-04-22T00:00:00.000000000,84.55435819656525,0.042711036771442806
2019-04-23T00:00:00.000000000,-21.44394586076822,0.019072994173381423
2019-04-24T00:00:00.000000000,86.2172933251791,0.0364917115938796
2019-04-25T00:00:00.000000000,40.38279398172717,0.02880978004234125
2019-04-26T00:00:00.000000000,38.57822316870312,0.03533416449965389
2019-04-29T00:00:00.000000000,27.203404136304584,0.03291559755955584
