DATE,lyapunov_exponent,error
2015-01-02T00:00:00.000000000,0.8751845975853455,4.5796699765787705e-17
2015-01-05T00:00:00.000000000,0.4875955622242076,7.771561172376095e-17
2015-01-06T00:00:00.000000000,0.06447786587996232,0.00028257012760162843
2015-01-07T00:00:00.000000000,1.150033012834787,1.7208456881689927e-16
2015-01-08T00:00:00.000000000,0.5761343437716647,2.7755575615628914e-17
2015-01-09T00:00:00.000000000,0.9222855284814991,7.494005416219807e-17
2015-01-12T00:00:00.000000000,1.3031253824889755,1.1102230246251565e-16
2015-01-13T00:00:00.000000000,0.010832267179934215,0.00037917716994158524
2015-01-14T00:00:00.000000000,0.7175458680141555,4.4408920985006264e-17
2015-01-15T00:00:00.000000000,1.2762964054711394,6.106226635438361e-17
2015-01-16T00:00:00.000000000,0.4490191466980284,1.2212453270876723e-16
2015-01-20T00:00:00.000000000,0.5074864431359332,1.2212453270876723e-16
2015-01-21T00:00:00.000000000,0.9752929269515517,7.771561172376095e-17
2015-01-22T00:00:00.000000000,0.42237858952260005,2.2204460492503132e-17
2015-01-23T00:00:00.000000000,1.29713543683067,1.2212453270876723e-16
2015-01-26T00:00:00.000000000,0.6492616611420545,5.2735593669694933e-17
2015-01-27T00:00:00.000000000,0.4799218134662506,0.0
2015-01-28T00:00:00.000000000,0.5960884947944355,8.881784197001253e-17
2015-01-29T00:00:00.000000000,0.32910534792722007,2.220446049250313e-16
2015-01-30T00:00:00.000000000,1.2056098938868194,6.106226635438361e-17
2015-02-02T00:00:00.000000000,0.7086491763995769,6.661338147750939e-17
2015-02-03T00:00:00.000000000,0.705148117558043,7.953707137353661e-17
2015-02-04T00:00:00.000000000,1.2963618571590376,8.881784197001253e-17
2015-02-05T00:00:00.000000000,1.4597905936677713,1.3322676295501878e-16
2015-02-06T00:00:00.000000000,0.17664753200037425,2.6645352591003756e-16
2015-02-09T00:00:00.000000000,1.0483731412787585,5.551115123125783e-17
2015-02-10T00:00:00.000000000,0.17249040634427007,0.0
2015-02-11T00:00:00.000000000,0.758056052139953,4.9960036108132046e-17
2015-02-12T00:00:00.000000000,0.461521606851325,3.3306690738754695e-17
2015-02-13T00:00:00.000000000,1.0343250948192186,1.1102230246251565e-16
2015-02-17T00:00:00.000000000,0.21397301628725698,4.4408920985006264e-17
2015-02-18T00:00:00.000000000,1.1310536450125652,2.6645352591003756e-16
2015-02-19T00:00:00.000000000,0.6960385134002735,6.106226635438361e-17
2015-02-20T00:00:00.000000000,0.0014304641564711555,0.00032619896826919934
2015-02-23T00:00:00.000000000,1.1006038827253553,8.881784197001253e-17
2015-02-24T00:00:00.000000000,0.8225082285632781,1.4432899320127036e-16
2015-02-25T00:00:00.000000000,0.23119777632214156,0.0
2015-02-26T00:00:00.000000000,1.0134261654165149,1.1102230246251565e-16
2015-02-27T00:00:00.000000000,0.8045864836684071,6.661338147750939e-17
2015-03-02T00:00:00.000000000,0.9465760378802037,1.4432899320127036e-16
2015-03-03T00:00:00.000000000,0.7391002101042661,6.106226635438361e-17
2015-03-04T00:00:00.000000000,0.49083674967610036,2.0122792321330962e-17
2015-03-05T00:00:00.000000000,0.8224357248177775,1.2212453270876723e-16
2015-03-06T00:00:00.000000000,0.09641609798489682,1.9984014443252818e-16
2015-03-09T00:00:00.000000000,0.6344355311031356,4.9960036108132046e-17
2015-03-10T00:00:00.000000000,0.9646980220195442,7.771561172376095e-17
2015-03-11T00:00:00.000000000,1.198620840764395,1.4432899320127036e-16
2015-03-12T00:00:00.000000000,0.9765461008904486,5.551115123125783e-17
2015-03-13T00:00:00.000000000,0.6516991000984925,6.661338147750939e-17
2015-03-16T00:00:00.000000000,0.6976526047480373,6.661338147750939e-17
2015-03-17T00:00:00.000000000,0.30116025104802385,2.2204460492503132e-17
2015-03-18T00:00:00.000000000,0.2909551359358784,3.9968028886505636e-16
2015-03-19T00:00:00.000000000,0.9115564061769563,3.3306690738754695e-17
2015-03-20T00:00:00.000000000,0.19522959126297307,2.2204460492503132e-17
2015-03-23T00:00:00.000000000,1.4410381226279796,1.9984014443252818e-16
2015-03-24T00:00:00.000000000,0.1265883983885985,0.0005071744205711932
2015-03-25T00:00:00.000000000,0.5692444450262332,0.0
2015-03-26T00:00:00.000000000,0.8092131720519897,6.245004513516506e-17
2015-03-27T00:00:00.000000000,1.6024699258984914,2.4424906541753446e-16
2015-03-30T00:00:00.000000000,0.6409682615601907,1.1102230246251565e-16
2015-03-31T00:00:00.000000000,1.0108260456348934,1.3322676295501878e-16
2015-04-01T00:00:00.000000000,1.190868396792042,1.2212453270876723e-16
2015-04-02T00:00:00.000000000,1.0579772388416249,1.9984014443252818e-16
2015-04-06T00:00:00.000000000,0.14222611125882015,0.0
2015-04-07T00:00:00.000000000,1.0539020458571458,7.771561172376095e-17
2015-04-08T00:00:00.000000000,1.3899113028968555,1.6653345369377348e-16
2015-04-09T00:00:00.000000000,0.41468685731454186,3.3306690738754695e-17
2015-04-10T00:00:00.000000000,0.4986953472812418,1.4432899320127036e-16
2015-04-13T00:00:00.000000000,0.03489543416198937,0.00039220600368784444
2015-04-14T00:00:00.000000000,0.3590174733766123,6.661338147750939e-17
2015-04-15T00:00:00.000000000,0.6109208276989482,9.992007221626409e-17
2015-04-16T00:00:00.000000000,0.22428033862701544,0.0
2015-04-17T00:00:00.000000000,0.8189009971932804,5.551115123125783e-17
2015-04-20T00:00:00.000000000,1.1833043885847998,2.220446049250313e-16
2015-04-21T00:00:00.000000000,0.909294087982352,8.881784197001253e-17
2015-04-22T00:00:00.000000000,0.05266473758280871,0.0005314312764360896
2015-04-23T00:00:00.000000000,0.02151947753925603,0.000431454059755138
2015-04-24T00:00:00.000000000,0.9151439265779745,4.4408920985006264e-17
2015-04-27T00:00:00.000000000,0.011977286426089763,0.0012350700316617431
2015-04-28T00:00:00.000000000,0.45374164768622116,3.8857805861880476e-17
2015-04-29T00:00:00.000000000,0.9003993006187259,0.0
2015-04-30T00:00:00.000000000,0.7865378555389085,6.938893903907228e-17
2015-05-01T00:00:00.000000000,0.7648665511840161,7.494005416219807e-17
2015-05-04T00:00:00.000000000,1.1802146765918828,1.1102230246251565e-16
2015-05-05T00:00:00.000000000,0.1296352613968583,0.0
2015-05-06T00:00:00.000000000,0.3807580668112751,0.0
2015-05-07T00:00:00.000000000,0.2235341305992428,7.771561172376095e-17
2015-05-08T00:00:00.000000000,1.4212046483933236,1.3322676295501878e-16
2015-05-11T00:00:00.000000000,0.431014028187256,3.356689926015122e-17
2015-05-12T00:00:00.000000000,0.3581687730380507,2.7755575615628914e-17
2015-05-13T00:00:00.000000000,0.8282993770434671,4.9960036108132046e-17
2015-05-14T00:00:00.000000000,0.3617258203553408,2.4980018054066023e-17
2015-05-15T00:00:00.000000000,1.593759436351498,0.0
2015-05-18T00:00:00.000000000,0.01557901900615338,0.0003547767131334476
2015-05-19T00:00:00.000000000,0.8447189990332247,5.551115123125783e-17
2015-05-20T00:00:00.000000000,0.6020154816998615,5.551115123125783e-17
2015-05-21T00:00:00.000000000,0.8651900686475236,1.2212453270876723e-16
2015-05-22T00:00:00.000000000,1.028851732240179,8.881784197001253e-17
2015-05-26T00:00:00.000000000,0.5209621572496226,5.412337245047638e-17
2015-05-27T00:00:00.000000000,0.19730975483689336,2.2204460492503132e-17
2015-05-28T00:00:00.000000000,1.0338786967153537,1.2212453270876723e-16
2015-05-29T00:00:00.000000000,0.7615410120317233,8.881784197001253e-17
2015-06-01T00:00:00.000000000,0.11984569315794154,4.884981308350689e-16
2015-06-02T00:00:00.000000000,0.05435211532395175,0.0018033591369494895
2015-06-03T00:00:00.000000000,0.7225194551873473,4.4408920985006264e-17
2015-06-04T00:00:00.000000000,0.16772154739885517,2.2204460492503132e-17
2015-06-05T00:00:00.000000000,1.2851699959372913,1.9984014443252818e-16
2015-06-08T00:00:00.000000000,0.5713426459419316,3.608224830031759e-17
2015-06-09T00:00:00.000000000,0.3783844189140384,1.9428902930940238e-17
2015-06-10T00:00:00.000000000,0.4829256643721235,3.9898639947466563e-17
2015-06-11T00:00:00.000000000,1.1910002978565637,0.0
2015-06-12T00:00:00.000000000,1.2566349775597991,0.0
2015-06-15T00:00:00.000000000,0.851571952895784,6.661338147750939e-17
2015-06-16T00:00:00.000000000,0.050156524298154655,0.0008005418368110861
2015-06-17T00:00:00.000000000,0.2776066605980343,6.661338147750939e-17
2015-06-18T00:00:00.000000000,0.5136372090686123,3.053113317719181e-17
2015-06-19T00:00:00.000000000,0.2435955241024578,3.053113317719181e-17
2015-06-22T00:00:00.000000000,0.588315767671811,6.106226635438361e-17
2015-06-23T00:00:00.000000000,0.5673007440510571,2.7755575615628914e-17
2015-06-24T00:00:00.000000000,0.030992258143016174,0.0003177363516908666
2015-06-25T00:00:00.000000000,0.43321321793715817,5.551115123125783e-17
2015-06-26T00:00:00.000000000,0.21424663771156865,2.2204460492503132e-17
2015-06-29T00:00:00.000000000,0.08612502249871203,6.661338147750939e-17
2015-06-30T00:00:00.000000000,0.9199335441357847,4.718447854656915e-17
2015-07-01T00:00:00.000000000,0.7005648295267302,4.9960036108132046e-17
2015-07-02T00:00:00.000000000,0.006156287455340605,0.00388524762584814
2015-07-06T00:00:00.000000000,0.2891607617142333,0.0
2015-07-07T00:00:00.000000000,0.08258547139556249,9.282543855515524e-05
2015-07-08T00:00:00.000000000,0.9207344864162469,8.326672684688674e-17
2015-07-09T00:00:00.000000000,0.33374378957038237,5.551115123125783e-17
2015-07-10T00:00:00.000000000,0.8124292759836736,6.106226635438361e-17
2015-07-13T00:00:00.000000000,1.4330373039907733,0.0
2015-07-14T00:00:00.000000000,0.5790919250836867,6.106226635438361e-17
2015-07-15T00:00:00.000000000,0.5356549564318638,2.7755575615628914e-17
2015-07-16T00:00:00.000000000,1.24261719484906,0.0
2015-07-17T00:00:00.000000000,0.9910356545765238,1.1102230246251565e-16
2015-07-20T00:00:00.000000000,0.09357949286830504,0.0014256433671171868
2015-07-21T00:00:00.000000000,0.12910646261043662,2.220446049250313e-16
2015-07-22T00:00:00.000000000,1.0042917019197513,9.992007221626409e-17
2015-07-23T00:00:00.000000000,0.07863145256168383,0.0
2015-07-24T00:00:00.000000000,-0.0004885329025511093,0.00016797351309698932
2015-07-27T00:00:00.000000000,1.1397641225860906,1.1102230246251565e-16
2015-07-28T00:00:00.000000000,-0.006569403318260099,0.00014105788907801446
2015-07-29T00:00:00.000000000,0.7177604680201882,3.8857805861880476e-17
2015-07-30T00:00:00.000000000,0.12107090212990756,1.9984014443252818e-16
2015-07-31T00:00:00.000000000,0.1671462975471509,0.002460962768729959
2015-08-03T00:00:00.000000000,0.026382006764348265,0.002072005621408273
2015-08-04T00:00:00.000000000,0.6361398813394076,3.3306690738754695e-17
