Date,FLE,Close price
2006-11-28,0.9238574846875408,1386.72
2006-11-29,0.7506208459622676,1399.48
2006-11-30,0.14945764992740992,1400.63
2006-12-01,0.5853444735822785,1396.71
2006-12-04,0.17008771248734694,1409.12
2006-12-05,1.1917178897574303,1414.76
2006-12-06,0.9188212922557736,1413.39
2006-12-07,0.5467105079062938,1407.29
2006-12-08,0.4467083331333363,1409.84
2006-12-11,0.9657057454198876,1413.04
2006-12-12,0.4304122435930196,1411.56
2006-12-13,1.2739175248720842,1413.21
2006-12-14,0.600600627839623,1425.49
2006-12-15,0.7032430096904352,1427.09
2006-12-18,0.13212804757148758,1422.48
2006-12-19,0.4716186618946023,1425.55
2006-12-20,0.08363174836096053,1423.53
2006-12-21,0.04935642684518717,1418.3
2006-12-22,1.0092554022707003,1410.76
2006-12-26,0.6121607105704179,1416.9
2006-12-27,0.8734280115847497,1426.84
2006-12-28,0.8178759277984564,1424.73
2006-12-29,0.20966853174671785,1418.3
2007-01-09,0.4264139746878565,1407.39
2007-01-10,0.4805195448996296,1414.85
2007-01-11,0.7169045724168399,1423.82
2007-01-12,0.29580696846196153,1430.73
2007-01-16,1.1954934450907588,1431.9
2007-01-17,0.5942114220444273,1430.62
2007-01-18,0.8775754173952179,1426.37
2007-01-19,0.963879907198802,1430.5
2007-01-22,0.7414640671380931,1422.95
2007-01-23,0.4575973306558839,1427.99
2007-01-24,1.166530034012188,1435.64
2007-01-25,0.02059736221802524,1423.9
2007-01-26,1.1399755915926602,1422.18
2007-01-29,0.1836354383335684,1421.06
2007-01-30,0.97879797874105,1428.82
2007-01-31,0.3664770318635164,1438.24
2007-02-01,1.0352550423038134,1445.94
2007-02-02,1.4183387812615502,1448.39
2007-02-05,1.082680382493283,1446.99
2007-02-06,0.07318159213950033,1444.87
2007-02-07,0.4751685418800657,1450.02
2007-02-08,0.8309419721481939,1444.13
2007-02-09,0.021475028200556256,1438.09
2007-02-12,0.9303052630554628,1434.75
2007-02-13,0.7845465001040254,1444.26
2007-02-14,0.6284663826409607,1455.3
2007-02-15,1.076049523611789,1456.81
2007-02-16,1.1417510093538101,1455.54
2007-02-20,0.07620810193533444,1459.68
2007-02-21,0.8875044555045778,1457.63
2007-02-22,0.4990843095820578,1456.38
2007-02-23,0.9957278064552868,1451.19
2007-02-26,0.006076439523180649,1449.37
2007-02-27,0.06198648209764189,1399.04
2007-02-28,0.9273033744838852,1406.82
2007-03-01,0.08552374447141094,1404.85
2007-03-02,0.29668714573693883,1387.17
2007-03-05,0.9335586189663236,1374.12
2007-03-07,0.45017755323083897,1391.97
2007-03-08,1.0811807824529045,1401.89
2007-03-09,0.7095530350938142,1402.85
2007-03-12,0.2758254185435341,1406.6
2007-03-13,0.018781028075285942,1377.95
2007-03-14,0.4154442048569377,1383.52
2007-03-15,1.179542965504183,1392.28
2007-03-16,0.1739880112056875,1386.95
2007-03-19,0.16501848470336847,1401.67
2007-03-20,0.3595783411825464,1410.94
2007-03-21,0.233008181771708,1435.04
2007-03-22,0.8835754704442059,1434.54
2007-03-23,0.7521122696161989,1437.42
2007-03-26,0.31207793810372353,1437.5
2007-03-27,1.1059583256720706,1429.59
2007-03-28,1.1496595134370768,1417.23
2007-03-29,0.2252950580531531,1422.53
2007-03-30,0.12623795452798175,1420.86
2007-04-02,0.8296461668207902,1424.55
2007-04-03,1.0478673046495988,1437.77
2007-04-04,1.0669472313118822,1439.37
2007-04-09,0.9061179769686506,1444.61
2007-04-10,0.8394672359864649,1448.39
2007-04-11,0.4017502323116316,1438.87
2007-04-12,0.017731462349706913,1447.8
2007-04-13,0.3718166287057184,1452.85
2007-04-16,0.7147829363790629,1468.47
2007-04-17,0.6596279459593906,1471.48
2007-04-18,0.4888457680485889,1472.5
2007-04-19,0.4574839611250714,1470.73
2007-04-20,1.1244603706977097,1484.35
2007-04-23,0.20761950846832825,1480.93
2007-04-24,0.28426979497934257,1480.41
2007-04-25,0.06365236697031904,1495.42
2007-04-26,1.0689672389325686,1494.25
2007-04-27,0.474024328279261,1494.07
2007-05-02,0.559794323969916,1495.92
2007-05-03,0.9568378232723872,1502.39
2007-05-04,0.6664348935378621,1505.62
2007-05-07,1.764549100441359,1509.48
2007-05-08,0.21031273457734412,1507.72
2007-05-09,0.5115106510141088,1512.58
2007-05-10,0.4949868388199938,1491.47
2007-05-11,0.9926417290391892,1505.85
2007-05-14,0.3630339138763887,1503.15
2007-05-15,0.5748321229167374,1501.19
2007-05-16,0.6316058267765307,1514.14
2007-05-17,0.9629071122511558,1512.75
2007-05-18,0.8880328350840708,1522.75
2007-05-21,0.3234607920246362,1525.1
2007-05-22,0.4096446868393719,1524.12
2007-05-23,0.5338595507559554,1522.28
2007-05-24,0.11040820007626803,1507.51
2007-05-25,0.981063928006118,1515.73
2007-05-29,0.10465053987387396,1518.11
2007-05-30,0.29287303764837425,1530.23
2007-05-31,1.123276469013313,1530.62
2007-06-01,0.9033586321274384,1536.34
2007-06-04,1.2589762736631218,1539.18
2007-06-05,0.7091751716387599,1530.95
2007-06-06,0.8955403892354924,1517.38
2007-06-07,0.11610183055776775,1490.72
2007-06-08,0.9313948050787084,1507.67
2007-06-13,0.5892005580959571,1515.67
2007-06-14,1.3754834453080282,1522.97
2007-06-15,1.1964265220821406,1532.91
2007-06-18,1.2324988535821924,1532.31
2007-06-19,0.5587749412899358,1533.7
2007-06-20,0.3620629179400918,1512.84
2007-06-21,0.5121271488403125,1522.19
2007-06-22,0.60144583161085,1508.48
2007-06-25,0.6774484340778542,1497.74
2007-06-26,0.8817296013133477,1492.89
2007-06-27,0.24237291283453255,1506.34
2007-06-28,0.7639500496633941,1505.71
2007-06-29,0.08268307438215279,1503.35
2007-07-02,0.9934681287714936,1519.43
2007-07-03,1.1087698871344067,1524.87
2007-07-05,0.5528771370614087,1525.4
2007-07-06,0.5037286954655584,1530.44
2007-07-09,0.6373368884817701,1531.85
2007-07-10,0.619581368918644,1510.12
2007-07-11,1.0128120330156665,1518.75
2007-07-12,0.4284919409222624,1547.7
2007-07-13,0.4505321289951369,1552.5
2007-07-16,0.28168786692011605,1549.52
2007-07-17,1.0914923131058882,1549.37
2007-07-18,0.9606881880929182,1546.17
2007-07-19,1.3651157523915631,1553.08
2007-07-20,0.484434458089312,1534.1
2007-07-23,1.1283375642514994,1541.57
2007-07-24,0.7569437907285036,1511.04
2007-07-25,0.7439455001621823,1518.09
2007-07-26,0.07673383636133425,1482.66
2007-07-27,0.9398459597248534,1458.95
2007-07-30,0.06376986945347611,1473.91
2007-07-31,0.5539593030773399,1455.27
2007-08-01,1.1168181180395644,1465.81
2007-08-02,1.1877540230697157,1472.2
2007-08-03,1.085787495616117,1433.06
2007-08-06,0.5062518845293034,1467.67
2007-08-07,0.6641819600097789,1476.71
2007-08-08,0.6686825014050819,1497.49
2007-08-09,0.6975582328439318,1453.09
2007-08-10,0.6637535695129065,1453.64
2007-08-13,1.3572317328623242,1452.92
2007-08-14,0.965722429688848,1426.54
2007-08-15,0.6748638759933151,1406.7
2007-08-16,0.5637929290018211,1411.27
2007-08-17,0.8446290151454126,1445.94
2007-08-20,0.22362709983554355,1445.55
2007-08-21,0.9236897368546284,1447.12
2007-08-22,1.1342875266984924,1464.07
2007-08-23,0.3986922485779075,1462.5
2007-08-24,0.2737767975044716,1479.37
2007-08-27,1.5160606643607526,1466.79
2007-08-28,0.6720035587708356,1432.36
2007-08-29,0.4033514197838273,1463.76
2007-08-30,1.06277590129274,1457.64
2007-08-31,0.9164538218968906,1473.99
2007-09-04,0.20505161152943893,1489.42
2007-09-05,1.2344671139464476,1472.29
2007-09-06,0.848547930891159,1478.55
2007-09-07,1.1284871278169677,1453.55
2007-09-10,0.2324399577991567,1451.7
2007-09-11,0.827125228537004,1471.49
2007-09-12,1.0298288634447217,1471.56
2007-09-13,0.7241846334458284,1483.95
2007-09-14,1.220778726258914,1484.25
2007-09-17,0.9097244512345648,1476.65
2007-09-18,0.20758340943949213,1519.78
2007-09-19,0.7184965435379376,1529.03
2007-09-20,0.5895649441341292,1518.75
2007-09-21,1.090891333273374,1525.75
2007-09-24,0.18791103616888788,1517.73
2007-09-25,1.2323117627301114,1517.21
2007-09-26,0.7080309999077379,1525.42
2007-09-27,1.4099334540679267,1531.38
2007-09-28,0.8130534621581174,1526.75
2007-10-01,0.09987056367053884,1548.2
2007-10-02,0.7386022902882422,1546.63
2007-10-03,0.26633667755105284,1539.59
2007-10-04,1.3285251915083005,1542.84
2007-10-05,0.06629312493643957,1557.59
2007-10-08,0.7265179639782493,1552.58
2007-10-09,0.6103470040133231,1565.15
2007-10-10,0.7418727132953435,1562.47
2007-10-11,0.11060494083550096,1554.41
2007-10-12,1.487277546551511,1561.8
2007-10-15,0.030060972497175164,1548.71
2007-10-16,1.3657286692643085,1538.53
2007-10-17,0.007732853635280441,1541.24
2007-10-18,0.7314011894073811,1540.08
2007-10-19,0.6281059473445684,1500.63
2007-10-22,0.6623279379206447,1506.33
2007-10-23,0.785782735770237,1519.59
2007-10-24,0.291848222203605,1515.88
2007-10-25,0.3398940026475305,1514.4
2007-10-26,0.8571174451453017,1535.28
2007-10-29,1.3111961725753027,1540.98
2007-10-30,1.2162003881832066,1531.02
2007-10-31,0.4683101132549735,1549.38
2007-11-01,1.0600169744098349,1508.44
2007-11-02,1.0848861865661708,1509.65
2007-11-05,0.8006704331927504,1502.17
2007-11-06,0.6750627057561139,1520.27
2007-11-07,0.3628881847283157,1475.62
2007-11-08,0.09723608703066296,1474.77
2007-11-09,0.959717573925058,1453.7
2007-11-12,1.0358874395064384,1439.18
2007-11-13,0.4432363378689414,1481.05
2007-11-14,1.4062928508863353,1470.58
2007-11-15,0.15219368248366308,1451.15
2007-11-16,1.0454693483462612,1458.74
2007-11-19,0.8323661802057252,1433.27
2007-11-20,0.011315993375111045,1439.7
2007-11-21,1.2507372713763416,1416.77
2007-11-23,0.0418471482758436,1440.7
2007-11-26,0.4867649338121457,1407.22
2007-11-27,0.9984844542943888,1428.23
2007-11-28,0.1734481509000541,1469.02
2007-11-29,1.0515641240659426,1469.72
2007-11-30,0.922582255162542,1481.14
2007-12-03,0.969115713738422,1472.42
2007-12-04,1.6804425653519817,1462.79
2007-12-05,0.9108764115844316,1485.01
2007-12-06,0.3882512612007048,1507.34
2007-12-07,1.4853957662344277,1504.66
2007-12-10,1.210622360335439,1515.96
2007-12-11,0.2602782956399321,1477.65
2007-12-12,0.24532627896732234,1486.59
2007-12-13,1.0873571437300829,1488.41
2007-12-14,0.8353614071594276,1467.95
2007-12-17,0.5029207956765479,1445.9
2007-12-18,0.4356240153305413,1454.98
2007-12-19,0.3754340023708452,1453.0
2007-12-20,0.5542426394059123,1460.12
2007-12-21,0.8697094384466564,1484.46
2007-12-24,0.6428706218915885,1496.45
2007-12-26,0.2809839785924995,1497.66
2007-12-27,0.5055653262107269,1476.27
2007-12-28,0.1868231913455416,1478.49
2007-12-31,0.7299213197658644,1468.36
2008-01-02,0.42646837103161583,1447.16
2008-01-03,1.1146276530650705,1447.16
2008-01-04,0.6391648411605182,1411.63
2008-01-07,0.1209885125271368,1413.08
2008-01-09,0.5561936167212561,1409.13
2008-01-10,0.443660050858894,1420.33
2008-01-11,0.9740319192270877,1401.02
2008-01-14,0.994533690359806,1416.25
2008-01-15,1.025832957138951,1380.95
2008-01-16,0.6442426232209241,1373.2
2008-01-17,0.32416614269494765,1333.25
2008-01-18,0.4093146929529364,1325.19
2008-01-22,1.3148840456108415,1310.5
2008-01-23,0.4980614991387014,1338.6
2008-01-24,1.4549295795666033,1352.07
2008-01-25,0.07764207746013127,1330.61
2008-01-28,0.6223950719209277,1353.96
2008-01-29,1.259260952547068,1362.3
2008-01-30,0.6877237903901664,1355.81
2008-01-31,0.19103597979758374,1378.55
2008-02-01,0.7224861671389947,1395.42
2008-02-04,1.4021650671922836,1380.82
2008-02-05,0.7727661946014445,1336.64
2008-02-06,0.4072628746155904,1326.45
2008-02-07,0.7664615289141254,1336.91
2008-02-08,0.357499636950629,1331.29
2008-02-11,0.09218885876506767,1339.13
2008-02-12,0.8429579417935338,1348.86
2008-02-13,0.6517793184974319,1367.21
2008-02-14,0.6318237656082745,1348.86
2008-02-15,1.2104834946509615,1349.99
2008-02-19,0.7128002618661348,1348.78
2008-02-20,0.2334461311645649,1360.03
2008-02-21,0.21743761073177476,1342.53
2008-02-22,0.8972308599666342,1353.11
2008-02-25,0.7264890752768753,1371.8
2008-02-26,0.12488389637409282,1381.29
2008-02-27,0.6157355328461901,1380.02
2008-02-28,1.0037814087104413,1367.68
2008-02-29,0.7565579979108484,1330.63
2008-03-03,0.9847938005188224,1331.34
2008-03-04,0.6378227100074979,1326.75
2008-03-05,0.30438643621451666,1333.7
2008-03-06,1.08138977465941,1304.34
2008-03-07,0.1822792103380428,1293.37
2008-03-10,0.3817218790416674,1273.37
2008-03-11,0.3152596796441404,1320.65
2008-03-12,0.5949777028906984,1308.77
2008-03-13,0.09152769628120072,1315.48
2008-03-14,0.9084336609539296,1288.14
2008-03-17,0.663072334656386,1276.6
2008-03-18,0.7766217930202549,1330.74
2008-03-19,0.2798664757371603,1298.42
2008-03-20,0.4182101559933863,1329.51
2008-03-24,0.8160532882086678,1349.88
2008-03-25,0.2128446564450576,1352.99
2008-03-26,1.4614296607183592,1341.13
2008-03-27,1.0413837366906755,1325.76
2008-03-28,0.3594807589673488,1315.21
2008-03-31,0.5905290426283957,1322.7
2008-04-01,0.25818091624110057,1370.18
2008-04-02,0.5297054485126959,1367.53
2008-04-03,0.14768070729291652,1369.31
2008-04-04,0.004164382787588184,1370.4
2008-04-07,0.27440395018628233,1372.54
2008-04-08,1.1036579954692978,1365.54
2008-04-09,0.33478254979446903,1354.49
2008-04-10,0.7169545859812835,1360.55
2008-04-11,0.3199796141994976,1332.83
2008-04-14,1.011666920444643,1328.32
2008-04-15,0.6312860834011096,1334.43
2008-04-16,0.8740563003644735,1364.71
2008-04-17,0.8681849033920804,1365.56
2008-04-18,0.3020318104370473,1390.33
2008-04-21,0.8647547816012984,1388.17
2008-04-22,0.4267932715752236,1375.94
2008-04-23,0.6091460924572283,1379.93
2008-04-25,0.3808839621277634,1397.84
2008-04-28,0.9524290894451966,1399.94
2008-04-29,0.39025638832897536,1390.94
2008-04-30,0.8437009017718653,1385.59
2008-05-02,0.25732155636327503,1413.9
2008-05-05,1.4180846173371746,1407.49
2008-05-06,0.11439827234607206,1418.26
2008-05-07,0.038971247365929,1392.57
2008-05-08,1.2279345636286976,1397.68
2008-05-09,1.6183991657589358,1388.28
2008-05-12,0.3041287648228841,1403.58
2008-05-13,1.0611899388191424,1403.04
2008-05-14,0.33913330572824835,1408.66
2008-05-15,0.4799707761888312,1423.57
2008-05-16,0.4674100212159416,1425.35
2008-05-19,0.21599630319950092,1426.63
2008-05-20,0.9582421438510342,1413.4
2008-05-21,0.3856303992643266,1390.71
2008-05-22,1.4379582566755866,1394.35
2008-05-23,1.183452947932062,1375.93
2008-05-27,0.35131922738174753,1385.35
2008-05-28,1.2552214307089489,1390.84
2008-05-29,0.08565810933486268,1398.26
2008-05-30,1.4465366776010693,1400.38
2008-06-02,0.3454842441322246,1385.67
2008-06-03,0.002039091955452507,1377.65
2008-06-04,0.4155163234568349,1377.2
2008-06-05,0.6726496800852678,1404.05
2008-06-06,0.6023800304074319,1360.68
2008-06-09,0.2139065992180897,1361.76
2008-06-10,0.8591784792951171,1358.44
2008-06-11,1.4783250903776708,1335.49
2008-06-12,0.2211970463953409,1339.87
2008-06-13,1.0026019100595602,1360.03
2008-06-16,0.6482082596108032,1360.14
2008-06-17,0.8472109597971632,1350.93
2008-06-18,1.0999628529116936,1337.81
2008-06-19,0.3707367386964374,1342.83
2008-06-20,0.4209191566741376,1317.93
2008-06-23,1.4890045311484514,1318.0
2008-06-24,0.06175466016099181,1314.29
2008-06-25,0.8497394292559404,1321.97
2008-06-26,0.5081748005809159,1283.15
2008-06-27,0.6702963896997574,1278.38
2008-06-30,0.7550038405540571,1280.0
2008-07-01,0.4182366862515694,1284.91
2008-07-02,0.33334179011420045,1261.52
2008-07-03,0.7319923547419471,1262.9
2008-07-07,0.002635206825615413,1241.68
2008-07-08,0.7345579955219368,1273.7
2008-07-09,0.2686656957889912,1244.69
2008-07-10,1.0672314027681085,1253.39
2008-07-11,0.7204890958194682,1239.49
2008-07-14,0.6676391348710702,1228.3
2008-07-15,0.28647078160074724,1214.91
2008-07-16,0.20686744562796225,1245.36
2008-07-17,0.3231268397508703,1260.32
2008-07-18,1.3712391471689096,1260.68
2008-07-21,0.6575536099363286,1260.0
2008-07-22,1.016445080684405,1277.0
2008-07-23,1.268378670031729,1282.19
2008-07-24,0.5084224804533132,1252.54
2008-07-25,1.3143053534610691,1257.76
2008-07-28,0.1458100588779238,1234.37
2008-07-29,0.7867160043007407,1255.24
2008-07-30,0.7847389978826147,1272.51
2008-07-31,0.9292601115873826,1267.38
2008-08-01,1.6456934127234832,1260.31
2008-08-04,0.8662940651234039,1249.01
2008-08-05,0.3825940494530369,1284.88
2008-08-06,0.14086789756734325,1289.19
2008-08-07,0.8728355293249725,1266.07
2008-08-08,0.4049202945559311,1296.32
2008-08-11,0.14200325029429586,1305.32
2008-08-12,1.0847131146913118,1289.59
2008-08-13,0.20600751530948885,1290.25
2008-08-14,0.5304879158084465,1292.93
2008-08-15,1.1845911449969266,1298.2
2008-08-18,0.00017941196948312475,1278.6
2008-08-19,1.3079217193952486,1266.69
2008-08-20,0.8897708637001464,1274.54
2008-08-21,0.14561784716594794,1277.72
2008-08-22,1.014207883997135,1292.2
2008-08-25,0.3951346531087239,1266.84
2008-08-26,0.4071140987019958,1271.51
2008-08-27,0.4334652375402089,1281.66
2008-08-28,0.4719913008054329,1300.68
2008-08-29,0.91330319660887,1282.83
2008-09-02,0.013033342522170548,1277.58
2008-09-03,0.6266514168639444,1274.98
2008-09-04,0.12399761926788892,1236.83
2008-09-05,0.09719238226583828,1242.31
2008-09-08,0.936588796584876,1267.79
2008-09-09,0.5961147810431245,1224.51
2008-09-10,0.7683881946284513,1232.04
2008-09-11,0.6950265941711603,1249.05
2008-09-12,1.0195565664556692,1251.7
2008-09-15,0.7644288625049817,1192.7
2008-09-16,1.0126713976952246,1213.6
2008-09-17,0.7533842024841851,1156.39
2008-09-19,0.5309402160865493,1255.08
2008-09-22,0.7848931663743607,1207.09
2008-09-23,0.2873283703856583,1188.22
2008-09-24,1.3825788318475962,1185.87
2008-09-25,0.9771233142764766,1209.18
2008-09-26,0.9415513374429082,1213.27
2008-09-29,0.6310448730943347,1106.42
2008-09-30,0.6155727918762575,1164.74
2008-10-01,0.27493735124971996,1161.06
2008-10-02,0.563168461059395,1114.28
2008-10-03,0.33446990121860065,1099.23
