DATE,lyapunov_exponent,error
2006-01-10T00:00:00.000000000,0.8741418909669306,1.6653345369377348e-16
2006-01-11T00:00:00.000000000,0.6906307947165762,5.551115123125783e-17
2006-01-12T00:00:00.000000000,0.6191612675127133,2.7755575615628914e-17
2006-01-13T00:00:00.000000000,0.8694475166654669,8.881784197001253e-17
2006-01-17T00:00:00.000000000,1.1336562405129993,1.6653345369377348e-16
2006-01-18T00:00:00.000000000,0.34932891434838,2.0816681711721685e-17
2006-01-19T00:00:00.000000000,0.017341666336882517,0.000684154286207208
2006-01-20T00:00:00.000000000,0.14117235610279608,0.0006228330614320407
2006-01-23T00:00:00.000000000,1.1142975329862586,8.881784197001253e-17
2006-01-24T00:00:00.000000000,0.9245088400643164,7.771561172376095e-17
2006-01-25T00:00:00.000000000,0.40033151283475565,3.8857805861880476e-17
2006-01-26T00:00:00.000000000,0.6911700143391839,1.2212453270876723e-16
2006-01-27T00:00:00.000000000,0.7102200157890081,7.216449660063518e-17
2006-01-30T00:00:00.000000000,0.9628599551672742,1.1102230246251565e-16
2006-01-31T00:00:00.000000000,1.2617076131128753,1.1102230246251565e-16
2006-02-01T00:00:00.000000000,1.283026949518515,0.0
2006-02-02T00:00:00.000000000,0.5653218711441158,3.469446951953614e-17
2006-02-03T00:00:00.000000000,0.6439116285691021,5.551115123125783e-17
2006-02-06T00:00:00.000000000,1.1413933337749336,8.881784197001253e-17
2006-02-07T00:00:00.000000000,0.2896497394161066,3.8857805861880476e-17
2006-02-08T00:00:00.000000000,0.3384240637145279,3.053113317719181e-17
2006-02-09T00:00:00.000000000,1.0554699754506647,8.881784197001253e-17
2006-02-10T00:00:00.000000000,0.08805600925543912,2.2204460492503132e-17
2006-02-13T00:00:00.000000000,0.05393591231286114,0.000160017049044397
2006-02-14T00:00:00.000000000,0.05435614105089654,0.0
2006-02-15T00:00:00.000000000,0.86957878560857,4.9960036108132046e-17
2006-02-16T00:00:00.000000000,0.5856213346289166,4.9960036108132046e-17
2006-02-17T00:00:00.000000000,0.7575683191653587,1.6653345369377348e-16
2006-02-21T00:00:00.000000000,0.7154610326742475,4.9960036108132046e-17
2006-02-22T00:00:00.000000000,0.599378041446893,8.049116928532385e-17
2006-02-27T00:00:00.000000000,0.7351733941189015,7.771561172376095e-17
2006-02-28T00:00:00.000000000,0.9343241225236545,1.2212453270876723e-16
2006-03-01T00:00:00.000000000,0.19016084045483336,3.8857805861880476e-17
2006-03-02T00:00:00.000000000,0.9427360686762226,1.3322676295501878e-16
2006-03-03T00:00:00.000000000,0.07341219385007625,0.0
2006-03-06T00:00:00.000000000,0.3135879696245701,9.992007221626409e-17
2006-03-07T00:00:00.000000000,0.8036582619984645,1.9984014443252818e-16
2006-03-08T00:00:00.000000000,0.5562208399555421,6.38378239159465e-17
2006-03-09T00:00:00.000000000,0.015462799604467226,0.002950002162331059
2006-03-10T00:00:00.000000000,0.7166359337508971,8.881784197001253e-17
2006-03-13T00:00:00.000000000,0.8684432152570639,5.551115123125783e-17
2006-03-14T00:00:00.000000000,0.010225709522645364,0.00033753411233657685
2006-03-15T00:00:00.000000000,0.5647277078215126,6.661338147750939e-17
2006-03-16T00:00:00.000000000,1.1372569947542372,1.4432899320127036e-16
2006-03-17T00:00:00.000000000,1.3036771114542989,8.881784197001253e-17
2006-03-20T00:00:00.000000000,0.7156163590760433,2.55351295663786e-16
2006-03-21T00:00:00.000000000,0.048063729918585284,0.0003650138335067015
2006-03-22T00:00:00.000000000,0.659009525064796,8.881784197001253e-17
2006-03-23T00:00:00.000000000,1.1139552889375715,1.4432899320127036e-16
2006-03-24T00:00:00.000000000,0.4696796510217466,1.9428902930940238e-17
2006-03-27T00:00:00.000000000,0.8776901429331444,6.661338147750939e-17
2006-03-28T00:00:00.000000000,0.05852227084197792,0.0007691678403753147
2006-03-29T00:00:00.000000000,0.003012957033623028,0.000653839053651525
2006-03-30T00:00:00.000000000,0.10785308022347324,2.4424906541753446e-16
2006-03-31T00:00:00.000000000,0.4278093550196811,2.7755575615628914e-17
2006-04-03T00:00:00.000000000,0.27239996854374354,6.106226635438361e-17
2006-04-04T00:00:00.000000000,0.1917684835007508,1.554312234475219e-16
2006-04-05T00:00:00.000000000,0.5851850716859597,7.216449660063518e-17
2006-04-06T00:00:00.000000000,0.578056862758428,4.4408920985006264e-17
2006-04-07T00:00:00.000000000,0.6270722988047217,6.800116025829084e-17
2006-04-10T00:00:00.000000000,0.325613124450169,2.2204460492503132e-17
2006-04-11T00:00:00.000000000,0.45735367726326215,2.0816681711721685e-17
2006-04-12T00:00:00.000000000,1.4537745127150161,0.0
2006-04-13T00:00:00.000000000,0.5584120435663994,4.4408920985006264e-17
2006-04-17T00:00:00.000000000,0.02811992028605023,0.00013703237464423137
2006-04-18T00:00:00.000000000,0.08550227228648433,4.4408920985006264e-17
2006-04-19T00:00:00.000000000,1.018340854457199,9.992007221626409e-17
2006-04-20T00:00:00.000000000,1.0119798675924334,1.1102230246251565e-16
2006-04-21T00:00:00.000000000,0.311392490107093,1.97758476261356e-17
2006-04-24T00:00:00.000000000,1.0018336102998615,1.4432899320127036e-16
2006-04-25T00:00:00.000000000,0.7633538509507148,4.9960036108132046e-17
2006-04-26T00:00:00.000000000,1.0616988806888097,1.1102230246251565e-16
2006-04-27T00:00:00.000000000,0.701421410871427,7.216449660063518e-17
2006-04-28T00:00:00.000000000,0.831714970922971,1.7763568394002506e-16
2006-05-02T00:00:00.000000000,0.9133918565587779,6.661338147750939e-17
2006-05-03T00:00:00.000000000,0.6166618393247238,1.4988010832439614e-16
2006-05-04T00:00:00.000000000,1.208240059027636,1.2212453270876723e-16
2006-05-05T00:00:00.000000000,0.4191721968212953,3.8857805861880476e-17
2006-05-10T00:00:00.000000000,1.3407843191630253,8.881784197001253e-17
2006-05-11T00:00:00.000000000,0.13116479378546844,0.0
2006-05-12T00:00:00.000000000,0.7924388434237836,3.3306690738754695e-17
2006-05-15T00:00:00.000000000,0.5889505922818857,4.9960036108132046e-17
2006-05-16T00:00:00.000000000,0.7908098591909442,1.4432899320127036e-16
2006-05-17T00:00:00.000000000,0.18561078927032204,0.0
2006-05-18T00:00:00.000000000,1.2358496218176656,3.3306690738754696e-16
2006-05-19T00:00:00.000000000,0.35517814980084167,8.881784197001253e-17
2006-05-22T00:00:00.000000000,1.187631790300735,1.6653345369377348e-16
2006-05-23T00:00:00.000000000,0.9961742865286647,6.661338147750939e-17
2006-05-24T00:00:00.000000000,0.4776106383092219,5.551115123125783e-17
2006-05-25T00:00:00.000000000,0.6030566648429347,7.771561172376095e-17
2006-05-26T00:00:00.000000000,0.7396879140580573,0.0
2006-05-30T00:00:00.000000000,0.6022675527361242,1.1657341758564144e-16
2006-05-31T00:00:00.000000000,1.159591027910704,5.551115123125783e-17
2006-06-01T00:00:00.000000000,0.5272999288654145,6.661338147750939e-17
2006-06-02T00:00:00.000000000,1.0117992838006786,1.2212453270876723e-16
2006-06-05T00:00:00.000000000,0.20606524934699416,1.1102230246251566e-17
2006-06-06T00:00:00.000000000,0.8967173500904536,6.661338147750939e-17
2006-06-07T00:00:00.000000000,0.6269781392950848,5.412337245047638e-17
2006-06-08T00:00:00.000000000,0.3325551896489947,4.4408920985006264e-17
2006-06-09T00:00:00.000000000,0.5749309309623482,1.6653345369377347e-17
2006-06-13T00:00:00.000000000,0.7888046699986292,4.9960036108132046e-17
2006-06-14T00:00:00.000000000,0.8867739328111799,1.1102230246251565e-16
2006-06-15T00:00:00.000000000,0.4093925241498947,2.4980018054066023e-17
2006-06-16T00:00:00.000000000,0.8753238796232126,1.1102230246251565e-16
2006-06-19T00:00:00.000000000,0.13904488281375188,0.0
2006-06-20T00:00:00.000000000,0.5213771188494254,5.551115123125783e-18
2006-06-21T00:00:00.000000000,0.3849058188130177,4.9960036108132046e-17
2006-06-22T00:00:00.000000000,0.4812438383431444,2.2204460492503132e-17
2006-06-23T00:00:00.000000000,0.3261162089576151,7.216449660063518e-17
2006-06-26T00:00:00.000000000,1.2777222929314818,0.0
2006-06-27T00:00:00.000000000,0.23559139571338888,2.7755575615628914e-17
2006-06-28T00:00:00.000000000,0.6260246409989452,6.661338147750939e-17
2006-06-29T00:00:00.000000000,0.5879103756266886,2.6367796834847467e-17
2006-06-30T00:00:00.000000000,1.2833149240947428,1.1102230246251565e-16
2006-07-03T00:00:00.000000000,0.06190573261701891,4.9960036108132046e-17
2006-07-05T00:00:00.000000000,0.7187336361047706,6.106226635438361e-17
2006-07-06T00:00:00.000000000,0.48121777943970395,1.9428902930940238e-17
2006-07-07T00:00:00.000000000,0.5250215294855228,1.5265566588595904e-17
2006-07-10T00:00:00.000000000,0.11805044273067186,2.220446049250313e-16
2006-07-11T00:00:00.000000000,0.26861313075785515,8.881784197001253e-17
2006-07-12T00:00:00.000000000,0.10390457590392654,1.9984014443252818e-16
2006-07-13T00:00:00.000000000,0.4198172432121837,2.7755575615628914e-17
2006-07-14T00:00:00.000000000,0.7665417201616409,4.163336342344337e-17
2006-07-17T00:00:00.000000000,1.3365903647529276,1.1102230246251565e-16
2006-07-18T00:00:00.000000000,0.4966905893606203,1.6653345369377347e-17
2006-07-19T00:00:00.000000000,0.607455328508914,2.2204460492503132e-17
2006-07-20T00:00:00.000000000,0.6493881446486641,7.216449660063518e-17
2006-07-21T00:00:00.000000000,1.355428658864732,2.220446049250313e-16
2006-07-24T00:00:00.000000000,0.590668153813875,3.053113317719181e-17
2006-07-25T00:00:00.000000000,0.6109530003487375,6.106226635438361e-17
2006-07-26T00:00:00.000000000,0.031591095950409376,0.0004993191971670955
2006-07-27T00:00:00.000000000,0.3683923457644625,4.4408920985006264e-17
2006-07-28T00:00:00.000000000,0.869897685749755,1.1102230246251565e-16
2006-07-31T00:00:00.000000000,1.5475165046745318,2.220446049250313e-16
2006-08-01T00:00:00.000000000,1.2783263970661465,1.7763568394002506e-16
2006-08-02T00:00:00.000000000,0.40231548768945896,3.053113317719181e-17
2006-08-03T00:00:00.000000000,0.020552368860494732,0.0012802662059723789
2006-08-04T00:00:00.000000000,0.04096411738543915,0.0014010646575957186
2006-08-07T00:00:00.000000000,1.1927507471510441,7.771561172376095e-17
2006-08-08T00:00:00.000000000,0.6080333016832494,6.661338147750939e-17
2006-08-09T00:00:00.000000000,0.31588444378693825,4.4408920985006264e-17
2006-08-10T00:00:00.000000000,0.32019082367827484,4.163336342344337e-17
2006-08-11T00:00:00.000000000,0.6029356476414267,1.0547118733938987e-16
2006-08-14T00:00:00.000000000,0.18719802420212253,8.881784197001253e-17
2006-08-15T00:00:00.000000000,1.1159464662443357,2.220446049250313e-16
2006-08-16T00:00:00.000000000,0.5056053351702178,5.551115123125783e-17
2006-08-17T00:00:00.000000000,0.40873211580932767,8.326672684688674e-17
2006-08-18T00:00:00.000000000,0.06361208571952176,0.0005810805075117917
2006-08-21T00:00:00.000000000,1.4889299404343965,1.554312234475219e-16
2006-08-22T00:00:00.000000000,0.5368887084879163,6.106226635438361e-17
2006-08-23T00:00:00.000000000,0.1385137657984246,2.2204460492503132e-17
2006-08-24T00:00:00.000000000,0.6104769446710984,3.3306690738754695e-17
2006-08-25T00:00:00.000000000,0.9705408153435174,1.9984014443252818e-16
2006-08-28T00:00:00.000000000,0.35311984135086655,1.5265566588595904e-17
2006-08-29T00:00:00.000000000,0.4908353498515898,2.6454533008646308e-17
2006-08-30T00:00:00.000000000,1.0558179657318891,1.1102230246251565e-16
2006-08-31T00:00:00.000000000,0.9679718457969786,1.3322676295501878e-16
2006-09-01T00:00:00.000000000,0.16874886276207454,2.0816681711721685e-17
2006-09-05T00:00:00.000000000,0.48770811402995734,8.326672684688674e-17
2006-09-06T00:00:00.000000000,0.505751394251925,0.0
2006-09-07T00:00:00.000000000,0.6636923961186589,9.992007221626409e-17
2006-09-08T00:00:00.000000000,0.5925346149332189,0.0
2006-09-11T00:00:00.000000000,0.10204353504256958,2.886579864025407e-16
2006-09-12T00:00:00.000000000,0.27031075645135627,2.5413698923060225e-17
2006-09-13T00:00:00.000000000,0.10209625713943972,9.992007221626409e-17
2006-09-14T00:00:00.000000000,1.5958049431547103,6.661338147750939e-17
2006-09-15T00:00:00.000000000,0.7407946095742567,0.0
2006-09-18T00:00:00.000000000,0.574830152614234,0.0
2006-09-19T00:00:00.000000000,0.07931505144478108,2.220446049250313e-16
